generation,N_shifts,logPrior,logLik,eventRate,acceptRate
280500,0,0.663251,-418.797,0.472547,0.332
281000,0,-0.237578,-419.39,1.36663,0.301
281500,0,-0.406823,-419.883,1.53134,0.282
282000,0,0.982907,-418.593,0.151206,0.296
282500,0,0.95711,-419.071,0.169667,0.276
283000,0,0.193263,-418.386,0.771101,0.321833
283500,0,-1.62689,-418.795,0.92994,0.382
284000,0,-1.00894,-419.211,0.116507,0.363
284500,0,0.602298,-418.791,0.258815,0.36
285000,0,0.566362,-418.582,0.11273,0.392
285500,0,-1.94429,-418.222,3.0161,0.428
286000,0,0.51041,-418.901,0.149786,0.348514
286500,0,-0.0373569,-418.294,0.338373,0.364
287000,0,-0.26929,-418.472,1.30175,0.3915
287500,1,0.866522,-421.152,0.25565,0.42
288000,0,0.441337,-422.316,0.618783,0.36
288500,0,0.0826594,-419.394,0.956124,0.344
289000,0,0.944431,-418.42,0.185916,0.3765
289500,0,-0.340601,-418.503,0.0215956,0.378
290000,0,-0.00213803,-421.951,1.02487,0.368875
290500,0,-0.275136,-418.703,0.265765,0.312
291000,0,-0.758947,-422.638,0.481143,0.378
291500,0,0.658195,-418.617,0.0595563,0.368
292000,0,-1.77066,-418.568,0.0409723,0.344
292500,0,0.107407,-419.358,0.748666,0.348
293000,0,0.370025,-419.147,0.742378,0.366
293500,0,-0.14015,-419.944,1.24019,0.392
294000,0,0.508876,-418.316,0.206563,0.376
294500,0,0.724064,-419.451,0.417463,0.316
295000,0,-1.72212,-421.94,2.79811,0.345
295500,0,0.00470342,-419.703,0.745801,0.33
296000,0,0.546263,-418.744,0.544479,0.34
296500,0,-0.134518,-418.552,1.17594,0.342
297000,0,0.303512,-419.307,0.35977,0.3615
297500,0,-0.0122727,-421.899,0.493573,0.376
298000,0,-0.126501,-419.333,1.1575,0.344
298500,0,1.10961,-418.353,0.0372292,0.412
299000,0,1.09161,-419.892,0.0224453,0.381
299500,0,0.910197,-419.612,0.231824,0.368
300000,0,0.274865,-418.781,0.846996,0.355
300500,0,1.08995,-419.122,0.0529992,0.322
301000,0,0.39541,-419.347,0.739203,0.335
301500,0,0.660106,-419.856,0.125761,0.298
302000,0,0.965547,-418.306,0.0837751,0.347
302500,0,-0.169165,-418.158,0.0182224,0.378
303000,0,-1.95935,-418.852,3.10365,0.362615
303500,0,1.04919,-418.711,0.0567756,0.364
304000,0,0.0240215,-418.197,0.923452,0.38
304500,0,-0.567995,-418.985,0.937319,0.374
305000,0,-0.670723,-420.617,0.877445,0.358
305500,0,0.740511,-418.318,0.160647,0.366
306000,0,0.995573,-419.218,0.145765,0.369
306500,0,-0.576448,-418.248,1.52531,0.348
307000,0,-0.500366,-418.83,0.706021,0.3664
307500,1,-0.248671,-419.676,1.57385,0.414
308000,0,0.922828,-419.065,0.210559,0.36175
308500,0,-0.0887471,-418.272,0.8223,0.316
309000,0,-1.03977,-418.285,1.78376,0.338
309500,0,0.852175,-419.277,0.278185,0.368
310000,0,0.193383,-419.495,0.75999,0.351
310500,0,1.04099,-422.204,0.0910291,0.332
311000,0,-1.44275,-421.766,0.509378,0.360542
311500,0,0.127078,-418.316,0.16269,0.366
312000,0,-0.405427,-423.419,0.329,0.358333
312500,0,0.804553,-418.447,0.34227,0.3
313000,0,-0.156142,-418.288,0.499155,0.365333
313500,0,-0.224641,-418.181,0.670001,0.408
314000,0,-0.602049,-420.268,0.371799,0.342
314500,0,0.362272,-420.941,0.234372,0.346
315000,0,0.858542,-420.179,0.104135,0.35
315500,0,-0.695221,-419.363,0.0456554,0.33
316000,0,1.03351,-418.352,0.00351812,0.356
316500,0,-0.100892,-419.54,0.284301,0.376
317000,0,-0.168698,-418.582,0.554722,0.356
317500,0,-0.0360242,-418.982,0.492988,0.4
318000,0,-1.88037,-418.167,1.80588,0.3475
318500,0,-0.354857,-421.384,0.973574,0.342
319000,0,0.926583,-420.692,0.164225,0.327
319500,0,0.936404,-420.955,0.136154,0.376
320000,0,0.0849898,-419.54,0.0386879,0.357889
320500,0,0.29549,-420.165,0.729762,0.364
321000,0,-0.586151,-420.611,0.73655,0.368143
321500,0,0.352091,-423.639,0.532234,0.3
322000,0,0.951657,-420.2,0.191991,0.342
322500,0,1.09027,-418.626,0.0538786,0.284
323000,0,1.10247,-418.782,0.0422145,0.32
323500,0,0.920307,-418.607,0.223239,0.284
324000,0,-0.512065,-418.316,0.942815,0.297
324500,0,0.761397,-419.688,0.351239,0.35
325000,0,0.827224,-418.374,0.0791496,0.381
325500,0,0.550305,-418.771,0.159477,0.408
326000,0,0.561647,-420.915,0.567994,0.391
326500,0,0.693659,-421.63,0.272581,0.354
327000,0,0.790523,-419.233,0.329693,0.345
327500,0,0.0798224,-419.043,0.516101,0.38
328000,0,0.487029,-419.209,0.0530129,0.371667
328500,0,-0.104029,-418.54,0.150591,0.364
329000,0,0.856401,-419.146,0.261483,0.334
329500,0,0.171765,-418.495,0.569331,0.346
330000,0,-0.0427307,-418.749,0.112565,0.368
330500,0,-0.647429,-418.637,0.908525,0.332
331000,0,0.900756,-419.174,0.172069,0.356143
331500,0,-0.696738,-419.284,1.49896,0.346
332000,0,0.306192,-418.211,0.572853,0.35
332500,0,-1.33619,-418.306,0.794361,0.348
333000,0,0.46986,-418.578,0.644617,0.353
333500,0,0.210271,-418.127,0.144375,0.372
334000,0,0.212,-418.459,0.705601,0.355846
334500,0,1.02796,-419.378,0.0461178,0.348
335000,0,0.913131,-422.511,0.166589,0.3594
335500,0,0.558281,-418.109,0.0115708,0.374
336000,0,0.122294,-418.677,0.671454,0.353
336500,0,-0.00207412,-419.599,1.05166,0.338
337000,0,1.12555,-418.936,0.0181581,0.347
337500,0,-0.560895,-421.054,0.459109,0.368
338000,0,1.0866,-419.016,0.0292805,0.3555
338500,0,-0.161995,-418.41,0.455749,0.362
339000,0,0.990612,-420.53,0.111757,0.337
339500,0,0.445297,-418.591,0.592802,0.39
340000,0,0.171505,-420.111,0.174041,0.389
340500,0,-2.83712,-418.489,0.975045,0.376
341000,0,-0.5743,-418.957,1.59529,0.354
341500,0,-0.905916,-418.844,0.280586,0.362
342000,0,0.434362,-419.09,0.622323,0.382
342500,0,-2.65518,-419.866,0.576277,0.384
343000,0,0.680337,-418.468,0.211918,0.375
343500,0,-0.596761,-418.417,0.437942,0.376
344000,0,0.66779,-418.496,0.0951431,0.342
344500,0,0.967231,-419.091,0.16678,0.35
345000,0,0.297686,-421.975,0.663621,0.34975
345500,0,-0.90834,-419.734,0.359637,0.332
346000,0,-0.0235342,-419.181,0.426302,0.352667
346500,0,0.258511,-418.887,0.637186,0.336
347000,0,0.57078,-420.159,0.476639,0.354
347500,0,0.387429,-419.174,0.0443802,0.344
348000,0,0.789078,-418.998,0.191901,0.363
348500,0,-0.21584,-419.558,1.30807,0.348
349000,0,0.567867,-419.019,0.0744707,0.355
349500,0,-0.0465161,-421.913,0.85097,0.394
350000,0,0.576229,-422.06,0.212162,0.3594
350500,0,0.300959,-418.789,0.536384,0.36
351000,0,-0.372071,-419.833,0.531946,0.348
351500,0,0.498203,-423.066,0.401098,0.33
352000,0,0.207108,-423.251,0.939035,0.337
352500,0,-0.479931,-419.088,0.762579,0.372
353000,0,0.120735,-419.572,0.999973,0.339423
353500,0,0.923696,-418.919,0.207765,0.264
354000,0,0.953984,-418.824,0.190504,0.3482
354500,0,1.05995,-419.518,0.0823193,0.332
355000,0,-0.60512,-418.929,0.753798,0.332
355500,0,0.607888,-418.185,0.121026,0.38
356000,0,1.00321,-419.035,0.123934,0.292333
356500,0,1.08876,-421.896,0.00359243,0.258
357000,0,-0.364756,-421.749,0.102302,0.368
357500,0,1.05428,-419.439,0.0874909,0.354
358000,0,0.927831,-420.393,0.110593,0.361667
358500,0,0.215507,-418.179,0.627973,0.408
359000,0,0.478177,-418.72,0.0742582,0.398
359500,0,1.0849,-418.789,0.0211517,0.38
360000,0,0.197452,-419.924,0.547046,0.36
360500,0,0.843213,-420.088,0.027303,0.338
361000,0,0.675136,-418.528,0.164818,0.3565
361500,0,-1.22011,-420.33,0.691834,0.352
362000,0,-0.360228,-418.781,1.45527,0.355
362500,0,0.570069,-418.25,0.35694,0.356
363000,0,1.06471,-420.325,0.0274656,0.368
363500,0,0.920439,-420.793,0.160759,0.29
364000,0,-1.04161,-418.672,0.422018,0.329
364500,0,1.09523,-418.743,0.032054,0.336
365000,0,0.690708,-419.087,0.4513,0.347
365500,0,0.568975,-418.453,0.208131,0.33
366000,0,0.421633,-419.233,0.704132,0.35
366500,0,-0.430303,-418.8,0.158213,0.342
367000,0,0.783863,-421.104,0.348778,0.35
367500,0,-0.00928856,-420.242,0.621706,0.338
368000,0,1.05042,-418.811,0.0892238,0.345895
368500,0,0.657344,-421.379,0.465017,0.282
369000,0,0.729255,-420.082,0.408243,0.3515
369500,0,0.782467,-418.898,0.12265,0.396
370000,0,0.992368,-419.019,0.149534,0.344
370500,0,0.153265,-418.476,0.112069,0.352
371000,0,1.0456,-419.725,0.00728307,0.354
371500,0,0.0496803,-418.116,0.282308,0.386
372000,0,0.484091,-419.317,0.654629,0.3045
372500,0,0.300866,-418.907,0.835555,0.318
373000,0,0.844153,-419.499,0.292122,0.33
373500,0,0.618082,-419.146,0.515008,0.284
374000,0,0.594307,-418.452,0.547029,0.303
374500,0,0.5753,-419.272,0.56088,0.334
375000,0,0.391239,-418.798,0.750794,0.287
375500,0,0.983043,-418.314,0.158201,0.296
376000,0,-3.134,-420.634,2.99742,0.3548
376500,0,-0.712437,-418.174,0.119104,0.366
377000,0,-3.70826,-418.618,3.2123,0.369
377500,0,-0.540361,-418.461,1.58456,0.318
378000,0,0.585066,-419.757,0.538348,0.282
378500,0,1.00743,-420.131,0.119162,0.292
379000,0,0.780928,-418.56,0.109249,0.3585
379500,0,-0.296411,-419.492,0.243083,0.358
380000,0,0.768628,-419.242,0.358723,0.2965
380500,0,0.980495,-420.193,0.131692,0.312
381000,0,0.66492,-418.977,0.463959,0.284
381500,0,-0.0174474,-419.774,1.13244,0.28
382000,0,0.274174,-418.448,0.551982,0.299808
382500,0,0.116212,-418.556,0.552185,0.366
383000,0,-1.06056,-418.994,0.968858,0.3555
383500,0,-2.11419,-419.014,1.07183,0.352
384000,0,0.526431,-418.881,0.601136,0.271333
384500,0,0.411082,-420.862,0.697683,0.278
385000,0,1.076,-418.995,0.0519696,0.273
385500,0,1.10585,-420.272,0.00858681,0.24
386000,0,0.372025,-418.852,0.759671,0.285
386500,0,0.929614,-419.193,0.198615,0.262
387000,0,0.50624,-426.281,0.103949,0.3482
387500,0,0.212881,-422.542,0.787515,0.366
388000,0,0.900867,-427.323,0.11476,0.3526
388500,0,-0.590333,-418.172,0.605433,0.328
389000,0,0.910924,-418.283,0.0472418,0.337
389500,0,-0.354162,-419.547,0.138647,0.376
390000,0,0.845495,-418.855,0.296767,0.366
390500,0,-0.0509854,-419.835,1.19075,0.368
391000,0,-0.42552,-419.819,0.578847,0.372
391500,0,-0.210797,-419.729,1.14756,0.32
392000,0,0.730332,-418.282,0.258773,0.345
392500,0,-1.886,-418.577,0.712301,0.37
393000,0,0.039499,-420.229,0.297563,0.351
393500,0,1.08603,-419.039,0.0433234,0.352
394000,0,0.248898,-418.146,0.351999,0.365
394500,0,0.866772,-418.726,0.274911,0.362
395000,0,0.374719,-418.348,0.508979,0.377
395500,0,0.315643,-419.991,0.540517,0.334
396000,0,-2.61956,-418.626,0.0478823,0.359
396500,0,0.234058,-420.681,0.649401,0.376
397000,0,0.566467,-418.827,0.533884,0.327541
397500,0,-0.167627,-420.75,0.126725,0.326
398000,0,0.941673,-420.04,0.0168577,0.337
398500,0,-0.0700706,-419.909,0.493255,0.358
399000,0,0.922894,-418.938,0.0382603,0.368
399500,0,0.728515,-418.183,0.28354,0.374
400000,0,0.816911,-423.162,0.286299,0.281714
400500,0,1.00471,-422.419,0.0793699,0.246
401000,0,1.04575,-424.449,0.0171546,0.224
401500,1,-0.377607,-424.523,0.126707,0.204
402000,0,0.13349,-421.923,0.952288,0.27
402500,0,0.936674,-420.142,0.17838,0.302
403000,0,-3.04511,-419.939,0.450538,0.36525
403500,0,1.07169,-418.997,0.0694133,0.348
404000,0,0.668448,-418.366,0.0147562,0.357111
404500,0,0.702229,-418.984,0.0103687,0.394
405000,0,0.631295,-420.271,0.499422,0.278667
405500,0,1.04988,-419.423,0.0752031,0.274
406000,0,0.325838,-418.164,0.757551,0.362
406500,0,-0.0270141,-419.287,0.0672776,0.394
407000,0,0.581976,-419.586,0.554755,0.30375
407500,0,0.840854,-418.239,0.302873,0.308
408000,0,1.0619,-418.339,0.0825072,0.307
408500,0,0.76948,-421.603,0.354331,0.34
409000,0,0.864697,-420.891,0.245568,0.278
409500,0,1.10195,-420.234,0.00457414,0.232
410000,0,1.04,-418.827,0.098412,0.2795
410500,0,0.852261,-418.749,0.278435,0.334
411000,0,0.666002,-418.778,0.464795,0.337
411500,0,1.05508,-418.901,0.0797617,0.292
412000,0,0.822973,-419.008,0.303282,0.283
412500,0,0.971619,-419.667,0.152588,0.268
413000,0,0.0682247,-421.253,0.283135,0.357235
413500,0,0.00871397,-419.695,1.01809,0.374
414000,0,0.8313,-418.885,0.299382,0.2785
414500,0,0.183295,-420.976,0.93084,0.31
415000,0,0.876909,-419.225,0.250509,0.295
415500,0,-0.176231,-423.569,1.26355,0.298
416000,0,0.164103,-420,0.945662,0.269
416500,0,1.03343,-420.315,0.0894812,0.27
417000,0,0.0709192,-419.399,1.05264,0.265
417500,0,0.425887,-418.663,0.708025,0.272
418000,0,0.204705,-418.831,0.924066,0.289
418500,0,1.04088,-420.454,0.0784176,0.322
419000,0,-0.490153,-420.451,1.61374,0.303
419500,0,-0.0532182,-420.415,1.16165,0.318
420000,0,0.785844,-419.049,0.332625,0.361429
420500,0,0.623311,-418.812,0.076139,0.378
421000,0,1.02714,-418.979,0.0997809,0.302
421500,0,0.33628,-420.855,0.765612,0.28
422000,0,0.694308,-421.836,0.42594,0.274692
422500,0,0.554822,-419.88,0.577753,0.256
423000,0,0.980845,-419.728,0.16282,0.282
423500,0,0.944829,-419.294,0.0204947,0.328
424000,0,0.4938,-418.611,0.00417373,0.353
424500,0,0.854609,-421.209,0.196059,0.38
425000,0,-1.27412,-418.511,0.69364,0.374
425500,0,0.369744,-420.921,0.341708,0.366
426000,0,0.396077,-419.276,0.496205,0.35
426500,0,0.221321,-421.853,0.0522941,0.384
427000,0,-3.94754,-419.08,0.816522,0.362571
427500,0,0.72803,-420.125,0.244804,0.362
428000,0,0.794843,-418.573,0.00403095,0.355
428500,0,0.721157,-419.587,0.0676382,0.386
429000,0,0.0911186,-418.384,0.385864,0.393
429500,0,-0.0327404,-418.991,0.497259,0.374
430000,0,0.606782,-420.198,0.526789,0.371
430500,0,0.858837,-419.147,0.122626,0.32
431000,0,-0.01175,-419.219,0.137245,0.352
431500,0,-0.40326,-419.388,1.10249,0.384
432000,0,1.10943,-419.531,0.0314411,0.344
432500,0,1.13104,-418.846,0.0125386,0.32
433000,0,0.205096,-419.265,0.024644,0.336
433500,0,0.658631,-418.279,0.142737,0.408
434000,0,-0.553817,-420.231,1.26117,0.355333
434500,0,-0.373305,-419.979,0.697419,0.394
435000,0,0.531069,-419.061,0.0200252,0.381
435500,0,-0.101044,-419.038,0.118427,0.39
436000,0,0.475922,-418.593,0.157758,0.359767
436500,0,0.747794,-418.94,0.212144,0.366
437000,0,0.772628,-418.592,0.37361,0.314125
437500,0,-0.0921807,-419.497,1.23323,0.334
438000,0,-0.0606113,-419.564,0.177503,0.33
438500,0,-2.62838,-421.154,1.0629,0.374
439000,0,-4.8066,-419.746,0.0126124,0.39
439500,0,0.758963,-419.386,0.383861,0.34
440000,0,-0.0293446,-418.703,1.0686,0.346
440500,0,-0.0930128,-420.053,0.487878,0.37
441000,0,0.970337,-418.675,0.163121,0.336
441500,0,1.05791,-419.292,0.0668738,0.236
442000,0,1.02362,-424.599,0.0566636,0.236
442500,0,1.10479,-420.745,0.00399183,0.212
443000,0,0.280875,-419.932,0.446974,0.357
443500,0,0.743416,-421.272,0.12302,0.376
444000,0,0.0784271,-419.406,1.04492,0.2635
444500,0,0.202608,-419.549,0.923881,0.232
445000,0,0.600821,-418.954,0.538375,0.338667
445500,0,0.834917,-420.034,0.256176,0.354
446000,0,1.05761,-418.637,0.0591825,0.368
446500,0,-0.379956,-418.945,0.436271,0.32
447000,0,0.215473,-419.195,0.211765,0.32
447500,0,0.570731,-418.817,0.416177,0.354
448000,0,0.471312,-419.119,0.388715,0.372
448500,0,-0.323994,-420.173,0.572013,0.342
449000,0,1.04197,-418.403,0.0333519,0.356
449500,0,-1.31543,-419.536,2.19187,0.348
450000,0,0.996842,-418.907,0.111968,0.365
450500,0,0.546655,-418.329,0.0699737,0.382
451000,0,-1.73466,-419.045,1.64114,0.356
451500,0,0.641584,-421.564,0.334588,0.344
452000,0,-0.112686,-418.546,0.711723,0.36
452500,0,0.690218,-418.924,0.0140236,0.36
453000,0,0.570032,-419.176,0.155901,0.359
453500,0,-0.385373,-418.441,1.22706,0.33
454000,0,-1.5917,-418.461,2.39591,0.357
454500,0,0.370623,-419.405,0.0918014,0.362
455000,0,0.771809,-420.074,0.367035,0.346
455500,0,1.07545,-418.841,0.0463234,0.346
456000,0,-0.579777,-418.927,1.70762,0.28125
456500,0,0.657346,-421.366,0.441155,0.296
457000,0,-0.223612,-420.402,1.34786,0.289
457500,0,0.378433,-419.098,0.745535,0.272
458000,0,0.576446,-418.89,0.555795,0.279
458500,0,0.817586,-420.557,0.294967,0.272
459000,0,0.126015,-420.348,1.01301,0.3665
459500,0,0.724598,-418.331,0.396944,0.38
460000,0,0.505024,-420.243,0.419878,0.372
460500,0,-1.84865,-418.735,0.25633,0.374
461000,0,0.9225,-419.371,0.177951,0.351091
461500,0,1.10079,-418.544,0.0389784,0.394
462000,0,-2.67052,-418.511,0.649808,0.387
462500,0,-0.848957,-419.899,1.3835,0.368
463000,0,0.778119,-418.861,0.364002,0.366667
463500,0,-0.877509,-418.406,0.499475,0.348
464000,0,1.06596,-423.381,0.0577914,0.336
464500,0,0.56039,-420.854,0.0605228,0.368
465000,0,0.748475,-419.437,0.252095,0.359
465500,0,0.704557,-418.399,0.130131,0.356
466000,0,0.553953,-418.594,0.447329,0.35
466500,0,0.364732,-418.835,0.498263,0.352
467000,0,0.684626,-418.547,0.0502995,0.348
467500,0,0.956991,-418.82,0.14454,0.378
468000,0,0.69548,-421.824,0.426429,0.2934
468500,0,0.879576,-422.093,0.235456,0.298
469000,0,0.594051,-418.72,0.547433,0.294
469500,0,0.0127936,-418.97,1.12905,0.28
470000,0,0.607135,-418.477,0.538165,0.359882
470500,0,-0.592295,-419.617,0.055541,0.346
471000,0,1.0634,-418.719,0.0698823,0.356
471500,0,-1.69503,-418.102,0.470727,0.37
472000,0,0.741147,-418.971,0.330341,0.366
472500,0,0.743432,-418.998,0.398059,0.366
473000,0,0.509631,-418.506,0.560301,0.352444
473500,0,0.595339,-419.717,0.542349,0.368
474000,0,0.449072,-419.38,0.130191,0.383
474500,0,-2.92158,-418.871,0.555777,0.388
475000,0,1.03785,-418.956,0.0995135,0.335667
475500,0,0.63129,-419.278,0.0492533,0.37
476000,0,-0.745175,-419.637,0.660987,0.392
476500,0,0.831601,-419.865,0.300271,0.376
477000,0,-1.82482,-418.686,2.94851,0.355667
477500,0,-0.106398,-419.12,1.24922,0.334
478000,0,0.571335,-418.517,0.0916278,0.338
478500,0,-0.0769929,-419.008,0.869865,0.336
479000,0,0.112315,-419.041,1.01441,0.355
479500,0,1.016,-419.625,0.0266032,0.386
480000,0,1.08014,-419.774,0.0157418,0.353
480500,0,1.03705,-418.303,0.0185874,0.348
481000,0,0.876332,-420.129,0.0977054,0.366
481500,0,-0.505882,-423.035,0.632998,0.38
482000,0,-0.657683,-419.183,0.217264,0.376
482500,0,0.148954,-419.83,0.227543,0.386
483000,0,0.478399,-419.361,0.653623,0.291714
483500,0,1.09205,-419.926,0.0429923,0.27
484000,0,1.08443,-418.699,0.0492371,0.278
484500,0,0.832928,-422.484,0.288215,0.24
485000,0,0.600627,-418.357,0.536973,0.261
485500,0,-0.200453,-419.415,1.32835,0.288
486000,0,0.952141,-418.875,0.178426,0.282
486500,0,1.00311,-419.193,0.121718,0.314
487000,0,0.762162,-418.196,0.157342,0.36035
487500,0,-0.846684,-420.236,1.89832,0.32
488000,0,0.697972,-420.681,0.374435,0.341
488500,0,-0.0440288,-419.56,0.22231,0.392
489000,0,1.08118,-418.604,0.0568113,0.286
489500,0,1.04777,-418.445,0.0909215,0.382
490000,0,0.632288,-418.373,0.506124,0.35
490500,0,-0.990064,-422.493,2.12093,0.286
491000,0,-0.348489,-418.794,0.418975,0.369667
491500,0,0.135195,-420.481,0.843542,0.338
492000,0,0.817279,-420.034,0.306183,0.308063
492500,0,0.822772,-420.69,0.288707,0.268
493000,0,1.00084,-421.23,0.131387,0.281333
493500,0,0.757061,-418.813,0.37929,0.302
494000,0,0.964932,-418.882,0.165746,0.301
494500,0,1.09446,-418.686,0.0400389,0.298
495000,0,0.202249,-419.189,0.921426,0.273667
495500,0,0.453267,-419.728,0.666398,0.264
496000,0,1.04601,-419.198,0.0800073,0.289
496500,0,1.10082,-419.635,0.0148849,0.238
497000,0,0.540194,-418.26,0.605712,0.356833
497500,0,-0.528483,-418.972,0.0273432,0.32
498000,0,-1.39427,-418.933,2.52308,0.3641
498500,0,0.508068,-419.132,0.0339785,0.356
499000,0,1.0797,-418.58,0.064603,0.331
499500,0,0.11779,-420.155,0.073001,0.324
500000,0,0.471612,-420.068,0.214522,0.342
500500,0,-0.655845,-419.607,0.130478,0.346
501000,0,0.823396,-418.772,0.186738,0.349
501500,0,0.314749,-418.555,0.210899,0.38
502000,0,0.774423,-419.018,0.357669,0.2865
502500,0,0.736243,-419.881,0.379425,0.278
503000,0,0.764711,-418.5,0.371545,0.3
503500,0,0.540109,-418.993,0.594244,0.288
504000,0,1.12326,-419.321,0.0103289,0.301
504500,0,0.812132,-418.704,0.322143,0.298
505000,0,1.02351,-419.183,0.112563,0.36325
505500,0,-0.340453,-418.821,0.542788,0.334
506000,0,0.83436,-419.098,0.303262,0.326
506500,0,0.572654,-418.277,0.56875,0.292
507000,0,-0.303009,-418.518,0.149407,0.358833
507500,0,0.0353778,-419.09,0.181279,0.346
508000,0,-0.911764,-420.436,2.05611,0.33
508500,0,0.171339,-419.803,0.0796951,0.356
509000,0,0.521072,-419.462,0.503596,0.34
509500,0,-0.260742,-418.798,0.38981,0.36
510000,0,0.771766,-420.173,0.0963198,0.306667
510500,0,-1.45038,-418.483,1.97411,0.354
511000,0,0.350496,-418.617,0.616471,0.379
511500,0,-0.221727,-418.976,1.28856,0.376
512000,0,0.631648,-419.064,0.134076,0.387
512500,0,-0.131422,-419.213,0.251125,0.364
513000,0,0.00711184,-418.273,0.839016,0.369
513500,0,1.1345,-420.707,0.00565046,0.404
514000,0,0.909455,-418.742,0.0842984,0.384
514500,0,-0.111701,-418.22,1.16916,0.374
515000,0,-0.854522,-418.552,0.381656,0.376
515500,0,0.972329,-420.137,0.0372288,0.354
516000,0,0.942049,-420.051,0.122861,0.3576
516500,0,0.269077,-418.318,0.395192,0.362
517000,0,0.338793,-418.746,0.356442,0.365625
517500,0,-0.267566,-419.122,0.0914859,0.362
518000,0,0.160465,-419.67,0.967747,0.369
518500,0,-0.130733,-418.604,0.501927,0.33
519000,0,1.01497,-418.86,0.117019,0.342667
519500,0,-1.2438,-418.52,1.79089,0.366
520000,0,1.13876,-418.769,0.000922919,0.3415
520500,0,0.791746,-420.073,0.347766,0.344
521000,0,0.703357,-418.905,0.29447,0.332
521500,0,-0.158673,-418.415,0.254089,0.376
522000,0,0.25037,-419.303,0.835338,0.373
522500,0,-0.319144,-418.13,0.810936,0.354
523000,0,0.624688,-418.901,0.258086,0.36875
523500,0,0.620752,-419.96,0.5098,0.372
524000,0,0.889979,-418.429,0.0289258,0.3755
524500,0,0.558078,-419.006,0.450135,0.462
525000,0,0.250746,-419.093,0.89663,0.351783
525500,0,0.579935,-418.598,0.523438,0.314
526000,0,-0.311032,-418.408,0.0373231,0.338
526500,0,0.833334,-420.57,0.293152,0.36
527000,0,0.854129,-419.259,0.157782,0.370333
527500,0,0.724692,-418.375,0.015022,0.334
528000,0,1.04848,-418.574,0.0389442,0.361
528500,0,0.381379,-418.844,0.358048,0.364
529000,0,-1.44092,-421.84,2.53441,0.354333
529500,0,0.342475,-419.963,0.797644,0.336
530000,0,0.725758,-420.518,0.387044,0.297
530500,0,1.1093,-419.605,0.00558363,0.27
531000,0,0.822363,-420.972,0.285884,0.255
531500,0,0.803729,-420.668,0.314779,0.298
532000,0,0.107477,-419.142,1.01887,0.297
532500,0,0.613677,-420.535,0.504321,0.288
533000,0,0.598718,-421.322,0.515187,0.3
533500,0,0.915723,-420.208,0.206013,0.284
534000,0,0.971405,-420.653,0.141092,0.285
534500,0,0.962331,-422.367,0.146821,0.292
535000,0,0.558587,-420.318,0.547112,0.262
535500,0,1.10749,-420.258,0.00451448,0.228
536000,0,0.136187,-424.004,0.0280767,0.3485
536500,0,0.117029,-420.613,0.186888,0.358
537000,0,0.0466315,-418.647,0.105121,0.349
537500,0,0.68651,-418.535,0.180629,0.36
538000,0,0.486461,-418.327,0.606273,0.356789
538500,0,0.691345,-420.665,0.379095,0.33
539000,0,0.579225,-418.978,0.0507804,0.358
539500,0,-1.49113,-419.231,1.56151,0.354
540000,0,0.567852,-419.699,0.458273,0.351
540500,0,0.944553,-419.151,0.161805,0.3
541000,0,-4.75647,-418.355,3.29751,0.343
541500,0,0.303884,-421.882,0.78953,0.374
542000,0,0.198774,-420.067,0.91603,0.294615
542500,0,0.927682,-421.759,0.184247,0.298
543000,0,0.805768,-419.684,0.317595,0.304
543500,0,1.07122,-419.997,0.0450888,0.272
544000,0,0.791938,-422.017,0.300707,0.268333
544500,0,0.630441,-421.314,0.466837,0.292
545000,0,0.77893,-422.443,0.324247,0.303
545500,0,0.433674,-422.577,0.670055,0.314
546000,0,0.873609,-423.148,0.2172,0.257
546500,0,0.679048,-421.148,0.43529,0.232
547000,0,-0.562077,-419.035,0.569103,0.356167
547500,0,0.140366,-419.685,0.363334,0.34
548000,0,-0.17646,-421.277,0.0272997,0.335
548500,0,-1.1433,-420.995,0.423491,0.378
549000,0,0.958145,-419.425,0.187663,0.377
549500,0,0.505438,-420.847,0.517578,0.378
550000,0,0.240147,-418.292,0.129856,0.367
550500,0,-2.74969,-420.177,0.876485,0.336
551000,0,0.58887,-419.287,0.101109,0.338
551500,0,-1.14739,-419.715,2.28544,0.33
552000,0,1.10229,-419.66,0.0147775,0.284333
552500,0,0.938654,-421.568,0.1579,0.344
553000,0,0.628842,-419.376,0.317334,0.3605
553500,0,0.649205,-418.518,0.122118,0.408
554000,0,-0.434972,-418.193,0.8316,0.361267
554500,0,0.638373,-420.466,0.399011,0.346
555000,0,-0.439884,-418.446,1.11981,0.389
555500,0,0.463802,-418.986,0.0686065,0.368
556000,0,0.621551,-418.775,0.00637175,0.375333
556500,0,1.03027,-419.079,0.0733221,0.35
557000,0,0.468063,-419.783,0.65486,0.2952
557500,0,0.820823,-419.258,0.299996,0.274
558000,0,0.939038,-422.116,0.184989,0.294733
558500,0,0.99192,-421.417,0.115927,0.268
559000,0,0.39841,-418.816,0.737082,0.268
559500,0,1.10297,-419.922,0.0251633,0.32
560000,0,1.0738,-418.957,0.0574909,0.302
560500,0,0.897193,-418.597,0.237537,0.296
561000,0,0.320574,-418.628,0.0960445,0.3735
561500,0,0.192396,-420.24,0.584614,0.346
562000,0,1.06903,-421.945,0.0394622,0.2855
562500,0,0.866856,-420.721,0.270511,0.296
